Company,Type,OpSys,CPU,GPU,Ram,Weight,Touchscreen,ClockSpeed,HDD,SSD,PPI,Display,Price
Lenovo,Ultrabook,Windows,Inteli7,IntelHD,16,1.13,0,2.7,0.0,1.0,285.7142857142857,IPS,139860.0
Lenovo,Notebook,Windows,IntelCeleron,IntelHD,4,2.2,0,1.1,1.024,0.0,136.7948717948718,NonIPS,16303.68
Asus,Gaming,Windows,Inteli7,NvidiaGeForce,16,2.9,0,2.8,1.024,0.256,173.41040462427745,NonIPSFullHD,81465.12
Lenovo,Notebook,Windows,Inteli5,AMDRadeon,8,2.1,0,1.6,1.024,0.256,192.30769230769232,IPSFullHD,60978.96
Acer,Notebook,Linux,Inteli7,NvidiaGeForce,8,2.5,0,2.8,0.0,0.256,192.30769230769232,NonIPSFullHD,46833.12
MSI,Gaming,Windows,Inteli7,NvidiaGeForce,16,2.8,0,2.8,1.024,0.256,173.41040462427745,NonIPSFullHD,119826.72
Asus,Ultrabook,Windows,Inteli7,IntelHD,8,1.1,0,2.7,0.0,0.512,214.28571428571428,NonIPSFullHD,99793.44
Toshiba,Ultrabook,Windows,Inteli7,IntelHD,16,1.2,0,2.5,0.0,0.512,225.56390977443607,NonIPSFullHD,93080.16
Dell,Ultrabook,Windows,Inteli7,IntelHD,8,1.36,0,2.8,0.0,0.512,214.28571428571428,NonIPSFullHD,89510.4
Lenovo,Notebook,Windows,Inteli3,IntelHD,4,2.2,0,2.0,0.5,0.0,192.30769230769232,NonIPSFullHD,21791.52
Lenovo,Notebook,Windows,IntelCeleron,IntelHD,2,1.15,0,1.1,0.0,0.0,183.9655172413793,NonIPS,16221.096
Lenovo,Workstation,Windows,Inteli7,NvidiaQuadro,8,2.67,0,2.8,0.0,0.512,192.30769230769232,NonIPSFullHD,102564.0
Lenovo,Ultrabook,Windows,Inteli7,NvidiaGeForce,8,1.7,0,2.8,0.0,0.512,285.7142857142857,IPSFullHD,103523.04
HP,Notebook,Windows,Inteli3,AMDRadeon,4,2.1,0,2.0,1.024,0.0,192.30769230769232,NonIPSFullHD,24988.32
Acer,2 in 1 Convertible,Windows,Inteli7,IntelHD,8,1.6,1,2.5,0.0,0.256,225.56390977443607,IPSFullHD,42038.4528
Asus,2 in 1 Convertible,Windows,Inteli5,IntelHD,8,1.27,1,2.5,0.0,0.256,225.56390977443607,IPSFullHD,49443.84
Dell,Notebook,Linux,Inteli5,AMDRadeon,4,2.3,0,2.5,0.0,0.256,192.30769230769232,NonIPSFullHD,31909.392
Dell,Notebook,Windows,Inteli3,IntelHD,4,1.65,0,2.0,0.0,0.128,160.45112781954887,NonIPS,36709.92
HP,Ultrabook,Windows,Inteli7,IntelHD,8,1.43,0,2.5,0.0,0.256,214.28571428571428,NonIPSFullHD,79920.0
Dell,Notebook,Windows,Inteli5,IntelHD,8,2.14,0,2.5,1.024,0.0,136.7948717948718,NonIPS,28768.536
Lenovo,Ultrabook,Windows,Inteli7,AMDRadeon,8,1.75,0,1.8,0.0,0.256,214.28571428571428,IPSFullHD,64755.44640000001
Lenovo,2 in 1 Convertible,Windows,Inteli7,NvidiaGeForce,16,2.0,1,2.8,0.0,0.512,384.61538461538464,IPS4KUltraHD,101178.72
others,Notebook,Windows,IntelCeleron,IntelHD,6,1.4,0,1.1,0.0,0.0,370.73170731707313,IPSRetina,23922.72
HP,Notebook,Windows,Inteli7,IntelHD,8,2.31,0,2.9,0.0,0.256,192.30769230769232,NonIPSFullHD,76030.56
Asus,Notebook,Linux,Inteli3,NvidiaGeForce,8,2.3,0,2.4,1.024,0.0,192.30769230769232,NonIPSFullHD,31808.16
Dell,Gaming,Windows,Inteli7,NvidiaGeForce,16,4.42,0,2.9,1.024,0.256,231.21387283237,IPS,149130.72
Dell,Gaming,Windows,Inteli7,NvidiaGeForce,8,2.62,0,2.8,1.024,0.128,192.30769230769232,IPSFullHD,61751.52
Dell,Notebook,Windows,Inteli7,AMDRadeon,8,2.02,0,1.8,2.048,0.256,192.30769230769232,NonIPSFullHD,60867.072
Dell,Ultrabook,Linux,Inteli7,IntelHD,8,1.6,0,2.8,0.0,0.256,214.28571428571428,NonIPSFullHD,58554.72
HP,Gaming,Windows,Inteli7,NvidiaGeForce,12,3.35,0,2.8,1.024,0.256,173.41040462427745,NonIPSFullHD,106506.72
others,2 in 1 Convertible,Windows,IntelCeleron,IntelHD,4,1.16,1,1.1,0.0,0.032,258.62068965517244,IPSFullHD,15930.72
Samsung,Netbook,Chrome,IntelCeleron,IntelHD,4,1.15,0,1.6,0.0,0.0,183.9655172413793,NonIPS,14332.32
Lenovo,Notebook,Windows,Inteli7,IntelHD,8,1.4,0,2.7,0.0,0.256,225.56390977443607,IPSFullHD,53812.8
Lenovo,Notebook,Windows,Inteli3,IntelHD,4,1.7,0,2.7,0.0,0.128,214.28571428571428,IPSFullHD,31914.72
Lenovo,Workstation,Windows,Inteli7,NvidiaGeForce,16,2.3,0,2.8,0.0,0.512,384.61538461538464,IPS4KUltraHD,130269.6
Lenovo,Notebook,Windows,Inteli7,NvidiaQuadro,16,2.5,0,2.9,0.0,0.512,192.30769230769232,NonIPSFullHD,130482.72
Asus,Gaming,Windows,AmdRyzen,AMDRadeon,8,3.2,0,3.2,1.024,0.256,173.41040462427745,NonIPSFullHD,90309.6
HP,Notebook,Windows,IntelCeleron,IntelHD,4,2.1,0,1.6,0.5,0.0,136.7948717948718,NonIPS,18488.16
others,Ultrabook,Chrome,Inteli7,IntelHD,16,1.1,1,1.3,0.0,0.512,325.2032520325203,NonIPS,117162.72
Lenovo,Ultrabook,Windows,Inteli7,IntelHD,24,1.32,0,2.7,0.0,0.512,285.7142857142857,NonIPS,126912.96
Asus,Notebook,Linux,Inteli5,IntelHD,4,2.0,0,2.5,0.0,0.256,192.30769230769232,NonIPSFullHD,29783.52
Lenovo,Notebook,Windows,AmdA,AMDRadeon,8,2.8,0,2.5,1.024,0.0,144.50867052023122,NonIPS,27652.32
Dell,Notebook,Windows,Inteli5,AMDRadeon,4,2.2,0,1.6,0.0,0.256,192.30769230769232,NonIPSFullHD,39906.72
Lenovo,Ultrabook,Windows,Inteli5,IntelHD,8,1.36,0,2.5,0.0,0.256,240.0,IPSFullHD,76137.12
Lenovo,Notebook,Windows,IntelPentium,IntelHD,4,2.2,0,1.1,0.0,0.128,192.30769230769232,NonIPSFullHD,18594.72
HP,Gaming,Windows,Inteli7,NvidiaGeForce,8,2.2,0,2.8,1.024,0.128,192.30769230769232,IPSFullHD,58554.72
Dell,Notebook,Windows,Inteli5,NvidiaGeForce,8,1.64,0,2.8,0.0,0.256,214.28571428571428,NonIPSFullHD,62817.12
Acer,Notebook,Linux,Inteli5,IntelHD,4,2.4,0,2.5,0.5,0.0,136.7948717948718,NonIPS,23539.104
Dell,Workstation,Windows,IntelXeon,NvidiaQuadro,8,2.23,0,3.0,1.024,0.0,192.30769230769232,NonIPSFullHD,106187.04
MSI,Gaming,Windows,Inteli5,NvidiaGeForce,8,2.2,0,2.5,0.0,0.256,192.30769230769232,NonIPSFullHD,54757.9872
others,Ultrabook,Windows,Inteli7,IntelIris,16,1.25,1,2.5,0.0,0.512,278.51851851851853,NonIPS,137941.91999999998
HP,Notebook,Windows,Inteli5,IntelHD,8,1.91,0,2.5,0.0,0.128,136.7948717948718,NonIPS,31381.92
Dell,Workstation,Windows,Inteli7,NvidiaQuadro,16,2.17,0,2.7,0.0,0.256,192.30769230769232,IPSFullHD,105228.0
HP,Workstation,Windows,Inteli7,IntelHD,8,2.31,0,2.9,0.0,0.512,192.30769230769232,IPSFullHD,81731.52
Lenovo,Notebook,Windows,Inteli5,IntelHD,8,1.65,0,2.5,0.0,0.256,214.28571428571428,NonIPSFullHD,71661.59999999999
Dell,Notebook,Windows,Inteli7,AMDRadeon,8,2.36,0,1.8,1.024,0.128,192.30769230769232,NonIPSFullHD,52161.12
Dell,2 in 1 Convertible,Windows,IntelPentium,IntelHD,4,1.47,1,1.6,0.5,0.0,183.9655172413793,NonIPS,25521.12
Dell,Notebook,Windows,Inteli7,NvidiaGeForce,8,4.42,0,2.7,1.024,0.0,173.41040462427745,IPSFullHD,109010.88
others,Ultrabook,Windows,IntelM,IntelHD,4,1.252,1,2.2,0.0,0.128,278.51851851851853,NonIPS,52693.92
others,Ultrabook,Windows,Inteli7,IntelIris,8,1.25,1,2.5,0.0,0.256,278.51851851851853,NonIPS,95850.72
HP,Notebook,Windows,Inteli3,IntelHD,8,2.5,0,2.0,0.0,0.256,144.50867052023122,NonIPS,34093.872
Acer,Notebook,Windows,Inteli3,NvidiaGeForce,4,2.23,0,2.0,1.024,0.0,192.30769230769232,NonIPSFullHD,28984.32
Acer,Netbook,Windows,IntelCeleron,IntelHD,4,1.4,0,1.6,0.0,0.128,183.9655172413793,NonIPS,23176.8
Asus,Notebook,Windows,Inteli5,IntelHD,8,2.37,0,2.5,1.024,0.0,192.30769230769232,NonIPSFullHD,39906.72
Lenovo,Notebook,Others,Inteli7,AMDRadeon,8,1.5,0,2.7,0.0,0.512,214.28571428571428,IPSFullHD,42570.72
Lenovo,Notebook,Windows,Inteli7,NvidiaQuadro,8,2.67,0,2.9,0.0,0.256,192.30769230769232,NonIPSFullHD,111355.2
Asus,Notebook,Windows,IntelPentium,IntelHD,4,2.0,0,1.1,0.5,0.0,136.7948717948718,NonIPS,16197.12
Acer,Notebook,Windows,Inteli3,NvidiaGeForce,4,2.2,0,2.0,0.5,0.0,136.7948717948718,NonIPS,24988.32
Dell,Notebook,Windows,Inteli5,AMDRadeon,8,2.02,0,1.6,2.048,0.0,192.30769230769232,NonIPSFullHD,40439.52
HP,Gaming,Windows,Inteli7,NvidiaGeForce,12,3.78,0,2.8,1.024,0.0,173.41040462427745,IPSFullHD,90522.72
Lenovo,Ultrabook,Windows,Inteli7,IntelHD,12,1.4,0,2.6,0.0,0.256,285.7142857142857,IPSQuadHD+,98994.24
HP,2 in 1 Convertible,Windows,Inteli7,IntelHD,8,1.29,1,1.8,0.0,0.512,451.12781954887214,IPS4KUltraHD,106506.72
HP,Notebook,Windows,Inteli5,AMDFirePro,8,1.9,0,2.5,0.5,0.0,192.30769230769232,NonIPSFullHD,61485.12
others,Ultrabook,Chrome,Inteli5,IntelHD,8,1.1,1,1.2,0.0,0.128,325.2032520325203,NonIPS,67932.0
Dell,Ultrabook,Windows,Inteli5,IntelHD,8,1.42,1,1.6,0.0,0.256,225.56390977443607,NonIPSFullHD,98133.768
Asus,Notebook,Windows,Inteli7,IntelHD,12,2.06,0,2.6,1.024,0.128,384.61538461538464,IPS4KUltraHD,69210.72
Dell,Notebook,Windows,Inteli3,IntelHD,8,1.79,0,2.3,0.0,0.128,152.42857142857142,NonIPS,39427.2
Dell,Workstation,Windows,Inteli7,NvidiaQuadro,8,1.78,0,2.8,0.0,0.256,192.30769230769232,NonIPSFullHD,128298.24
Lenovo,Notebook,Windows,Inteli5,IntelHD,8,1.7,0,2.5,0.0,0.18,214.28571428571428,NonIPSFullHD,72673.92
Dell,Notebook,Windows,Inteli5,AMDRadeon,8,2.2,0,1.6,1.024,0.0,192.30769230769232,NonIPSFullHD,35964.0
Toshiba,Notebook,Windows,Inteli5,IntelHD,8,1.05,0,2.5,0.0,0.256,225.56390977443607,IPSFullHD,89084.16
Dell,Notebook,Windows,Inteli7,NvidiaGeForce,8,2.16,0,1.8,0.0,0.512,192.30769230769232,IPSFullHD,67239.36
Dell,Notebook,Windows,Inteli3,IntelHD,4,2.18,0,2.4,1.024,0.0,136.7948717948718,NonIPS,31254.048
HP,Notebook,Windows,Inteli5,IntelHD,4,1.49,0,1.6,0.0,0.128,225.56390977443607,IPSFullHD,38681.28
others,Notebook,Windows,IntelAtom,IntelHD,4,1.89,0,1.44,0.0,0.0,192.30769230769232,NonIPSFullHD,13261.392000000002
Lenovo,Notebook,Windows,Inteli3,IntelHD,4,2.3,0,2.0,0.0,0.128,136.7948717948718,NonIPS,30103.2
Lenovo,Notebook,Windows,Inteli5,IntelHD,8,1.75,0,1.6,0.0,0.256,214.28571428571428,IPSFullHD,55890.72
Dell,Workstation,Windows,Inteli7,NvidiaQuadro,16,2.17,0,2.7,0.0,0.512,192.30769230769232,IPSFullHD,124568.64
Dell,Notebook,Windows,Inteli7,NvidiaGeForce,16,2.06,0,2.8,0.0,0.512,192.30769230769232,NonIPSFullHD,101178.72
Lenovo,Ultrabook,Windows,Inteli7,IntelHD,16,1.36,0,2.7,0.0,0.512,240.0,IPSFullHD,95797.44
Asus,Ultrabook,Windows,Inteli7,IntelHD,16,0.91,0,2.7,0.0,0.512,240.0,NonIPSFullHD,103896.0
Lenovo,Notebook,Windows,Inteli5,NvidiaGeForce,8,2.3,0,2.5,0.0,0.256,192.30769230769232,IPSFullHD,53918.82719999999
Toshiba,Ultrabook,Windows,Inteli7,IntelHD,32,1.05,1,2.7,0.0,0.512,225.56390977443607,NonIPSFullHD,149130.72
Asus,Gaming,Windows,Inteli7,NvidiaGeForce,8,1.99,0,2.8,1.024,0.128,192.30769230769232,NonIPSFullHD,71928.0
Acer,Notebook,Windows,AmdA,AMDRadeon,8,2.2,0,2.5,1.024,0.0,136.7948717948718,NonIPS,30849.12
Asus,Gaming,Windows,Inteli7,NvidiaGeForce,24,4.33,1,2.6,1.024,0.256,173.41040462427745,IPSFullHD,67612.31999999999
Lenovo,Ultrabook,Windows,Inteli5,IntelHD,8,1.3,0,2.3,0.0,0.18,170.72,IPS,58554.72
Lenovo,Notebook,Windows,Inteli7,IntelHD,8,2.17,0,1.8,0.0,0.256,192.30769230769232,NonIPSFullHD,47893.39199999999
HP,Notebook,Windows,Inteli7,IntelHD,8,1.48,0,2.8,0.0,1.0,214.28571428571428,NonIPSFullHD,93186.72
Lenovo,Notebook,Windows,Inteli3,IntelHD,8,1.4,0,2.4,0.0,0.256,225.56390977443607,IPSFullHD,50562.72
Lenovo,Notebook,Windows,Inteli5,IntelHD,8,2.3,0,2.5,0.0,0.256,192.30769230769232,IPSFullHD,48538.08
Asus,Netbook,Windows,IntelCeleron,IntelHD,4,1.2,0,1.1,0.0,0.0,183.9655172413793,NonIPS,18115.2
HP,Notebook,Windows,Inteli5,AMDRadeon,8,1.91,0,2.5,0.0,0.256,136.7948717948718,NonIPS,32979.7872
Lenovo,2 in 1 Convertible,Windows,Inteli5,IntelHD,8,1.4,1,1.6,0.0,0.256,215.8273381294964,IPSFullHD,85194.72
Lenovo,Notebook,Windows,IntelCeleron,IntelHD,4,2.1,0,1.1,0.5,0.0,152.42857142857142,NonIPS,15930.72
Lenovo,Netbook,Chrome,IntelCeleron,IntelHD,4,1.25,0,1.6,0.0,0.016,183.9655172413793,NonIPS,14119.2
Lenovo,Notebook,Windows,Inteli5,IntelHD,8,1.44,0,2.5,0.0,0.256,225.56390977443607,NonIPSFullHD,50562.72
Asus,Notebook,Windows,Inteli7,IntelHD,8,2.0,0,2.7,1.024,0.256,192.30769230769232,NonIPSFullHD,65214.72
Acer,Notebook,Windows,Inteli5,NvidiaGeForce,4,2.2,0,1.6,1.024,0.0,192.30769230769232,IPSFullHD,32660.64
HP,Ultrabook,Windows,Inteli7,IntelHD,8,1.34,0,2.7,0.0,0.512,225.56390977443607,IPSFullHD,70489.44
Lenovo,Gaming,Others,Inteli7,NvidiaGeForce,8,2.4,0,2.8,1.024,0.256,192.30769230769232,IPSFullHD,61218.72
Dell,Ultrabook,Windows,Inteli5,IntelHD,8,1.29,1,2.5,0.0,0.128,225.56390977443607,IPSFullHD,47898.72
Acer,Notebook,Windows,Inteli7,NvidiaGeForce,4,2.2,0,2.7,0.5,0.0,192.30769230769232,NonIPSFullHD,34045.92
Dell,Notebook,Windows,Inteli5,IntelHD,8,2.18,0,2.5,1.024,0.0,192.30769230769232,NonIPSFullHD,44542.08
Dell,Notebook,Windows,Inteli7,AMDRadeon,16,2.2,0,1.8,2.048,0.256,192.30769230769232,NonIPSFullHD,64961.10719999999
others,Notebook,Others,Inteli7,NvidiaGeForce,16,1.95,0,1.8,0.0,0.256,192.30769230769232,IPSFullHD,74589.336
Asus,Netbook,Windows,IntelCeleron,IntelHD,2,1.1,0,1.1,0.0,0.0,183.9655172413793,NonIPS,13053.6
HP,Notebook,Windows,Inteli5,IntelHD,4,2.04,1,1.6,1.024,0.0,136.7948717948718,NonIPS,27783.9216
Asus,Gaming,Windows,Inteli7,NvidiaGeForce,24,2.24,0,2.8,0.0,0.512,192.30769230769232,NonIPSFullHD,158135.04
HP,Notebook,Windows,Inteli5,NvidiaGeForce,8,2.04,0,2.5,0.0,0.256,192.30769230769232,NonIPSFullHD,47365.92
Asus,Gaming,Windows,Inteli7,NvidiaGeForce,16,3.0,0,2.8,1.024,0.256,173.41040462427745,NonIPSFullHD,80133.12
Lenovo,Gaming,Windows,Inteli7,NvidiaGeForce,8,3.2,0,2.8,1.024,0.256,192.30769230769232,IPSFullHD,74538.72
HP,Ultrabook,Windows,Inteli7,IntelHD,8,1.32,0,2.7,0.0,0.256,225.56390977443607,IPSFullHD,74538.72
Dell,Notebook,Windows,Inteli5,IntelHD,8,1.64,0,2.6,0.0,0.256,214.28571428571428,NonIPSFullHD,68184.0144
HP,Notebook,Windows,Inteli3,IntelHD,4,1.63,0,2.0,0.0,0.128,136.7948717948718,NonIPS,36709.92
Dell,Notebook,Linux,Inteli5,AMDRadeon,8,2.8,0,1.6,1.024,0.128,173.41040462427745,IPSFullHD,47365.92
Lenovo,Notebook,Windows,Inteli5,IntelHD,8,2.02,0,2.3,0.0,0.256,214.28571428571428,NonIPSFullHD,71395.2
Lenovo,Notebook,Windows,Inteli7,NvidiaGeForce,4,2.2,0,2.7,1.024,0.0,192.30769230769232,NonIPSFullHD,42570.72
Lenovo,Notebook,Others,Inteli3,NvidiaGeForce,8,2.2,0,2.0,2.048,0.0,136.7948717948718,NonIPS,24455.52
Dell,Notebook,Windows,Inteli5,AMDRadeon,4,2.3,0,2.5,0.5,0.0,192.30769230769232,NonIPSFullHD,31168.8
Dell,Notebook,Windows,Inteli5,IntelHD,8,1.9,0,2.8,0.0,0.256,192.30769230769232,NonIPSFullHD,73366.56
Dell,Gaming,Windows,Inteli7,NvidiaGeForce,16,4.42,0,2.8,1.024,0.128,173.41040462427745,IPSFullHD,160520.3856
Toshiba,Notebook,Windows,Inteli5,IntelHD,8,2.0,0,2.5,0.5,0.0,192.30769230769232,IPSFullHD,45820.8
Asus,Notebook,Windows,Inteli7,NvidiaGeForce,8,2.0,0,2.7,1.024,0.256,384.61538461538464,IPS4KUltraHD,69210.72
others,Notebook,Windows,IntelCeleron,IntelHD,4,1.2,0,1.1,0.0,0.032,225.56390977443607,IPSFullHD,19660.32
Asus,Gaming,Windows,Inteli5,NvidiaGeForce,8,2.3,0,2.5,1.024,0.128,192.30769230769232,IPSFullHD,87858.72
Dell,Notebook,Windows,Inteli7,NvidiaGeForce,8,1.93,0,2.8,0.0,0.256,192.30769230769232,NonIPSFullHD,72940.31999999999
Dell,Notebook,Windows,Inteli5,AMDRadeon,8,2.2,0,1.6,0.0,0.256,192.30769230769232,NonIPSFullHD,42486.0048
HP,Notebook,Windows,IntelPentium,IntelHD,4,1.86,0,1.6,0.0,0.256,192.30769230769232,NonIPSFullHD,21258.1872
HP,Gaming,Windows,Inteli7,NvidiaGeForce,12,2.62,0,2.8,1.024,0.0,173.41040462427745,NonIPSFullHD,95850.72
Lenovo,Notebook,Windows,Inteli7,NvidiaGeForce,8,1.87,0,2.7,0.0,0.256,214.28571428571428,IPSFullHD,45767.52
Dell,Ultrabook,Windows,Inteli7,IntelHD,8,1.2,1,1.8,0.0,0.256,375.9398496240601,NonIPSQuadHD+,74538.72
Dell,Notebook,Windows,Inteli3,IntelHD,4,1.6,0,2.0,0.0,0.128,214.28571428571428,NonIPSFullHD,39207.1536
HP,Ultrabook,Windows,Inteli7,IntelHD,8,1.34,0,2.7,0.0,0.256,375.9398496240601,IPSQuadHD+,61005.6
Acer,Gaming,Linux,Inteli5,NvidiaGeForce,8,2.4,0,2.5,1.024,0.0,192.30769230769232,NonIPSFullHD,42517.44
Asus,Notebook,Windows,AmdE,AMDRadeon,4,2.0,0,1.8,0.5,0.0,136.7948717948718,NonIPS,18594.72
HP,Notebook,Windows,Inteli3,IntelHD,4,2.1,0,2.4,0.0,0.128,192.30769230769232,NonIPSFullHD,37589.04
Lenovo,Notebook,Windows,Inteli5,IntelHD,4,1.87,0,2.5,0.5,0.0,214.28571428571428,NonIPSFullHD,41824.8
Lenovo,Notebook,Others,Inteli5,IntelHD,4,2.15,0,2.3,1.024,0.0,192.30769230769232,NonIPSFullHD,24634.008
HP,Notebook,Windows,Inteli3,IntelHD,4,1.86,0,2.0,0.5,0.0,192.30769230769232,NonIPSFullHD,21152.16
Lenovo,Notebook,Windows,Inteli7,IntelHD,8,1.99,0,2.7,0.0,0.512,192.30769230769232,IPSFullHD,92121.12
Lenovo,Notebook,Windows,Inteli3,IntelHD,4,2.2,0,2.0,0.0,0.128,192.30769230769232,NonIPSFullHD,26586.72
Dell,Notebook,Windows,Inteli5,IntelHD,8,1.9,0,2.5,0.0,0.256,192.30769230769232,NonIPSFullHD,59513.2272
Dell,Gaming,Windows,Inteli7,NvidiaGeForce,16,4.42,0,2.8,1.024,0.256,173.41040462427745,IPSFullHD,143802.72
HP,Notebook,Windows,Inteli3,IntelHD,8,2.65,0,2.0,1.024,0.0,144.50867052023122,NonIPS,28992.312
HP,Notebook,Windows,Inteli7,NvidiaGeForce,8,2.63,0,2.7,1.024,0.0,173.41040462427745,NonIPSFullHD,68198.4
Asus,Notebook,Linux,IntelCeleron,IntelHD,4,2.0,0,1.1,0.5,0.0,136.7948717948718,NonIPS,11934.72
others,Notebook,Windows,IntelAtom,IntelHD,4,1.35,0,1.44,0.0,0.0,225.56390977443607,IPSFullHD,13586.4
Lenovo,Notebook,Windows,Inteli7,NvidiaGeForce,6,2.8,0,2.7,1.024,0.128,144.50867052023122,NonIPS,50562.72
HP,Notebook,Windows,AmdA,AMDRadeon,6,1.91,0,2.5,0.0,0.128,192.30769230769232,IPSFullHD,30310.992
Dell,Notebook,Windows,Inteli3,AMDRadeon,4,2.18,0,2.0,1.024,0.0,136.7948717948718,NonIPS,32921.712
Acer,2 in 1 Convertible,Windows,IntelCeleron,IntelHD,4,1.25,1,2.0,0.0,0.0,258.62068965517244,IPSFullHD,18594.72
Lenovo,Notebook,Windows,Inteli3,IntelHD,4,2.05,0,2.7,0.0,0.128,192.30769230769232,NonIPSFullHD,33566.4
HP,Ultrabook,Windows,IntelM,IntelHD,16,1.16,1,1.2,0.0,0.512,375.9398496240601,IPSQuadHD+,104695.2
Lenovo,Notebook,Windows,Inteli7,NvidiaQuadro,8,3.4,0,2.8,0.0,0.256,173.41040462427745,IPSFullHD,159786.72
Asus,Notebook,Windows,Inteli5,NvidiaGeForce,8,2.5,0,2.5,1.024,0.128,192.30769230769232,NonIPSFullHD,44701.92
Dell,Ultrabook,Windows,Inteli5,IntelHD,8,1.21,1,1.6,0.0,0.128,451.12781954887214,IPS4KUltraHD,85194.72
Dell,Notebook,Windows,Inteli5,IntelHD,4,1.93,0,2.6,0.5,0.0,136.7948717948718,NonIPS,51095.52
others,Notebook,Windows,Inteli5,IntelHD,8,2.2,0,2.5,1.024,0.0,136.7948717948718,NonIPS,39373.92
Lenovo,Notebook,Windows,IntelPentium,IntelHD,4,2.2,0,1.1,0.5,0.0,192.30769230769232,NonIPSFullHD,18328.32
Lenovo,Notebook,Windows,Inteli5,IntelHD,4,2.02,0,2.5,0.5,0.0,152.42857142857142,NonIPS,52747.2
HP,Workstation,Windows,Inteli5,NvidiaQuadro,8,3.14,0,2.8,0.5,0.0,144.50867052023122,NonIPS,99153.5472
HP,Notebook,Windows,IntelPentium,IntelHD,8,1.94,0,1.6,2.048,0.0,152.42857142857142,NonIPS,20725.92
HP,Notebook,Windows,AmdA,AMDRadeon,6,1.95,0,3.0,0.0,0.256,192.30769230769232,IPSFullHD,34578.72
Lenovo,Notebook,Windows,Inteli5,IntelHD,8,2.3,0,2.5,0.0,0.256,192.30769230769232,NonIPSFullHD,44222.4
Lenovo,Notebook,Windows,Inteli5,IntelHD,4,2.05,0,1.6,0.5,0.0,192.30769230769232,NonIPSFullHD,36496.8
others,Notebook,Windows,IntelAtom,IntelHD,4,1.4,0,1.44,0.0,0.032,214.28571428571428,NonIPSFullHD,13266.72
Toshiba,Ultrabook,Windows,Inteli7,IntelHD,16,1.24,1,2.7,0.0,0.512,214.28571428571428,NonIPSFullHD,99367.2
Lenovo,Gaming,Windows,Inteli7,NvidiaGeForce,32,4.6,0,2.7,1.024,0.256,173.41040462427745,IPSFullHD,141884.63999999998
MSI,Gaming,Windows,Inteli7,NvidiaGeForce,16,4.14,0,2.9,1.024,0.512,173.41040462427745,NonIPSFullHD,145401.12
Dell,Notebook,Linux,Inteli7,AMDRadeon,8,2.2,0,2.7,0.0,0.256,192.30769230769232,NonIPSFullHD,39907.2528
others,Notebook,Windows,IntelCeleron,IntelHD,4,1.45,0,1.1,0.0,0.032,214.28571428571428,IPSFullHD,20725.92
Dell,Notebook,Windows,Inteli5,IntelHD,8,1.9,0,2.6,0.5,0.0,136.7948717948718,NonIPS,53733.94559999999
HP,Notebook,Windows,Inteli3,IntelHD,4,1.49,0,2.4,0.0,0.128,225.56390977443607,NonIPSFullHD,38308.32
Dell,Notebook,Windows,Inteli7,NvidiaGeForce,16,1.93,0,2.8,0.0,0.256,192.30769230769232,NonIPSFullHD,81912.13919999999
Dell,Netbook,Chrome,IntelCeleron,IntelHD,4,1.26,0,1.6,0.0,0.0,183.9655172413793,NonIPS,15717.6
MSI,Gaming,Windows,Inteli7,NvidiaGeForce,16,4.5,0,2.7,1.024,0.128,173.41040462427745,NonIPSFullHD,125154.72
HP,Gaming,Windows,Inteli7,NvidiaGeForce,16,3.78,0,2.8,1.024,0.256,173.41040462427745,IPSFullHD,79813.44
Lenovo,Ultrabook,Windows,Inteli7,IntelHD,12,1.4,0,2.6,0.0,0.256,214.28571428571428,IPSFullHD,89137.44
Lenovo,Notebook,Windows,Inteli7,IntelHD,12,2.2,1,1.8,1.024,0.0,136.7948717948718,NonIPS,32447.52
Asus,Gaming,Windows,Inteli5,NvidiaGeForce,8,2.73,0,2.5,1.024,0.128,173.41040462427745,IPSFullHD,94305.6
Asus,2 in 1 Convertible,Windows,Inteli5,IntelHD,8,2.2,1,2.5,1.024,0.0,136.7948717948718,NonIPS,39373.92
Lenovo,Notebook,Windows,AmdA,AMDRadeon,12,2.2,0,3.6,0.0,0.512,192.30769230769232,NonIPSFullHD,50562.72
Dell,2 in 1 Convertible,Windows,IntelM,IntelHD,4,1.39,1,1.0,0.0,0.128,183.9655172413793,NonIPS,32127.84
Samsung,Notebook,Windows,Inteli7,NvidiaGeForce,16,2.5,0,2.8,1.024,0.128,192.30769230769232,NonIPSFullHD,90522.72
Lenovo,Notebook,Others,Inteli3,IntelHD,4,2.8,0,2.0,0.5,0.0,173.41040462427745,NonIPSFullHD,28185.12
Lenovo,Notebook,Windows,Inteli3,IntelHD,8,2.29,0,2.3,1.024,0.0,136.7948717948718,NonIPS,24455.52
Lenovo,2 in 1 Convertible,Windows,Inteli7,IntelHD,8,1.37,1,2.7,0.0,0.512,225.56390977443607,IPSFullHD,107892.0
Lenovo,Notebook,Windows,Inteli5,IntelHD,8,1.7,0,2.5,0.0,0.256,214.28571428571428,IPSFullHD,78534.72
Dell,2 in 1 Convertible,Windows,Inteli5,IntelHD,8,1.34,1,2.5,0.0,0.256,240.0,NonIPSFullHD,88977.59999999999
Dell,Workstation,Windows,Inteli7,NvidiaQuadro,8,2.06,1,2.8,0.0,0.256,192.30769230769232,NonIPSFullHD,93932.64
